Station Name,Measurement Timestamp,Humidity
Oak Street Weather Station,2021-09-19 14:00:00.786516,80
63rd Street Weather Station,2021-09-19 23:59:59.540779,66
63rd Street Weather Station,2021-11-14 15:00:00.438553,73
Foster Weather Station,2021-12-13 23:00:00.399254,66
Foster Weather Station,2021-07-30 02:00:00.312343,73
Oak Street Weather Station,2021-09-22 01:00:00.818361,77
63rd Street Weather Station,2021-06-01 16:00:00.295947,79
Oak Street Weather Station,2021-11-27 17:00:00.520001,67
Foster Weather Station,2021-08-13 00:00:00.744158,73
Foster Weather Station,2021-07-22 09:59:59.112694,76
Foster Weather Station,2021-10-09 22:59:59.996174,79
63rd Street Weather Station,2021-05-25 19:59:59.337076,60
Foster Weather Station,2021-07-04 19:59:59.512696,52
Foster Weather Station,2021-12-12 15:59:59.404632,34
Oak Street Weather Station,2021-07-08 07:59:59.424131,89
Oak Street Weather Station,2021-07-15 10:00:00.482914,83
63rd Street Weather Station,2021-08-28 17:00:00.214728,64
63rd Street Weather Station,2021-07-22 14:59:59.789648,87
63rd Street Weather Station,2021-12-07 16:00:00.562503,41
Oak Street Weather Station,2021-08-03 02:59:59.676419,60
Oak Street Weather Station,2021-12-10 17:00:00.865065,93
Foster Weather Station,2021-09-20 00:00:00.548910,52
Foster Weather Station,2021-08-19 03:00:00.368363,89
Foster Weather Station,2021-09-14 19:00:00.027029,52
Oak Street Weather Station,2021-08-12 19:59:59.214171,73
63rd Street Weather Station,2021-06-10 11:00:00.871317,93
63rd Street Weather Station,2021-09-07 15:00:00.497668,53
Oak Street Weather Station,2021-10-06 07:00:00.638518,88
63rd Street Weather Station,2021-05-28 01:00:00.577716,92
63rd Street Weather Station,2021-12-17 12:59:59.691759,74
63rd Street Weather Station,2021-11-11 12:00:00.761966,82
Foster Weather Station,2021-07-31 09:00:00.631360,53
63rd Street Weather Station,2021-10-18 12:00:00.219815,43
63rd Street Weather Station,2021-06-05 08:59:59.665639,54
Oak Street Weather Station,2021-05-26 14:00:00.752953,34
Oak Street Weather Station,2021-06-05 15:00:00.392719,39
63rd Street Weather Station,2021-09-09 23:00:00.012711,66
Foster Weather Station,2021-05-25 10:00:00.283174,49
Oak Street Weather Station,2021-11-07 21:59:59.301100,56
Oak Street Weather Station,2021-06-17 05:59:59.342707,64
63rd Street Weather Station,2021-08-23 13:00:00.006214,55
Oak Street Weather Station,2021-07-01 07:59:59.195720,90
Foster Weather Station,2021-07-01 09:59:59.611857,80
63rd Street Weather Station,2021-05-22 05:00:00.485326,66
Foster Weather Station,2021-06-13 11:59:59.254641,65
Oak Street Weather Station,2021-07-30 23:00:00.041229,68
Oak Street Weather Station,2021-05-28 01:00:00.877319,86
Foster Weather Station,2021-12-14 03:59:59.268745,78
63rd Street Weather Station,2021-12-14 22:59:59.842915,95
Oak Street Weather Station,2021-06-22 20:59:59.185178,52
Foster Weather Station,2021-06-27 08:59:59.288666,69
Oak Street Weather Station,2021-06-06 05:00:00.773859,53
Oak Street Weather Station,2021-05-19 16:00:00.148348,71
Foster Weather Station,2021-09-19 10:59:59.964924,66
Oak Street Weather Station,2021-06-05 19:59:59.736261,39
Foster Weather Station,2021-07-10 03:00:00.712442,78
Oak Street Weather Station,2021-12-17 16:00:00.650439,72
63rd Street Weather Station,2021-06-20 20:00:00.185697,66
Foster Weather Station,2021-05-20 23:00:00.008682,46
Oak Street Weather Station,2021-11-21 07:00:00.208978,71
Foster Weather Station,2021-12-03 07:59:59.917483,79
Foster Weather Station,2021-10-28 12:59:59.767250,75
Oak Street Weather Station,2021-09-05 02:00:00.348468,76
Foster Weather Station,2021-10-17 12:59:59.114748,31
63rd Street Weather Station,2021-06-28 20:59:59.845851,98
63rd Street Weather Station,2021-07-05 22:00:00.673599,69
63rd Street Weather Station,2021-06-28 15:00:00.239244,97
Foster Weather Station,2021-10-13 05:00:00.719764,80
Oak Street Weather Station,2021-09-12 20:59:59.219949,87
63rd Street Weather Station,2021-08-05 20:00:00.089222,48
Foster Weather Station,2021-06-11 17:59:59.121109,69
Oak Street Weather Station,2021-11-05 15:00:00.411221,41
63rd Street Weather Station,2021-10-20 14:00:00.803774,56
Foster Weather Station,2021-08-14 01:00:00.862624,65
Oak Street Weather Station,2021-06-02 02:59:59.393855,52
Oak Street Weather Station,2021-10-22 11:00:00.638990,52
Oak Street Weather Station,2021-06-16 06:59:59.987131,69
63rd Street Weather Station,2021-06-22 11:00:00.251170,44
63rd Street Weather Station,2021-09-22 21:59:59.884122,69
Oak Street Weather Station,2021-11-24 17:59:59.171863,57
63rd Street Weather Station,2021-11-03 06:59:59.239723,71
Oak Street Weather Station,2021-09-28 18:59:59.745057,78
63rd Street Weather Station,2021-11-17 09:59:59.690307,88
Oak Street Weather Station,2021-06-30 10:59:59.167367,81
63rd Street Weather Station,2021-05-29 11:59:59.754069,64
Foster Weather Station,2021-11-23 05:00:00.745663,46
63rd Street Weather Station,2021-08-05 14:00:00.246529,40
Foster Weather Station,2021-08-26 09:59:59.405803,70
Foster Weather Station,2021-08-09 18:59:59.455993,71
Oak Street Weather Station,2021-11-16 11:59:59.752766,77
63rd Street Weather Station,2021-05-26 22:59:59.982013,87
Foster Weather Station,2021-08-03 17:00:00.574506,51
63rd Street Weather Station,2021-11-25 13:59:59.985170,76
Foster Weather Station,2021-11-15 23:59:59.844229,66
Oak Street Weather Station,2021-07-30 12:59:59.989598,67
63rd Street Weather Station,2021-12-04 18:59:59.292151,23
Oak Street Weather Station,2021-12-10 08:00:00.688994,80
63rd Street Weather Station,2021-07-20 08:00:00.165887,71
Foster Weather Station,2021-07-03 15:59:59.630130,39
63rd Street Weather Station,2021-06-22 07:59:59.142347,67
63rd Street Weather Station,2021-06-08 14:59:59.325563,92
Foster Weather Station,2021-09-01 20:00:00.852972,61
Foster Weather Station,2021-07-03 22:59:59.181927,57
Oak Street Weather Station,2021-09-06 03:00:00.795217,56
63rd Street Weather Station,2021-07-24 19:59:59.233732,91
Oak Street Weather Station,2021-09-06 12:00:00.467663,74
Foster Weather Station,2021-06-24 04:00:00.309512,51
63rd Street Weather Station,2021-05-23 15:00:00.838160,84
Oak Street Weather Station,2021-12-07 05:00:00.550815,50
63rd Street Weather Station,2021-11-04 15:59:59.593564,48
63rd Street Weather Station,2021-07-18 08:59:59.243812,90
63rd Street Weather Station,2021-11-07 02:59:59.612878,70
Foster Weather Station,2021-10-17 22:00:00.196079,43
63rd Street Weather Station,2021-10-31 23:00:00.660382,59
Oak Street Weather Station,2021-10-03 00:59:59.905820,87
63rd Street Weather Station,2021-10-14 20:00:00.831221,67
63rd Street Weather Station,2021-12-01 16:00:00.362781,81
63rd Street Weather Station,2021-12-01 13:00:00.861001,86
Oak Street Weather Station,2021-08-26 23:59:59.917275,75
63rd Street Weather Station,2021-09-18 10:59:59.119201,86
Foster Weather Station,2021-06-04 01:00:00.241658,56
Oak Street Weather Station,2021-10-16 16:00:00.839984,36
Foster Weather Station,2021-10-01 02:00:00.736044,80
Foster Weather Station,2021-05-31 13:59:59.809427,35
Foster Weather Station,2021-09-14 14:59:59.144533,49
Foster Weather Station,2021-09-08 11:00:00.273731,35
63rd Street Weather Station,2021-06-08 16:59:59.759071,82
Oak Street Weather Station,2021-06-21 08:59:59.242011,61
Foster Weather Station,2021-05-20 20:00:00.862025,46
Foster Weather Station,2021-09-30 14:59:59.301718,72
Foster Weather Station,2021-07-27 18:59:59.812397,42
Foster Weather Station,2021-10-04 15:59:59.202984,85
Foster Weather Station,2021-05-26 00:00:00.235751,68
Foster Weather Station,2021-07-28 13:00:00.527612,50
63rd Street Weather Station,2021-06-06 20:59:59.898401,62
Foster Weather Station,2021-11-14 16:00:00.887023,61
Foster Weather Station,2021-09-13 10:00:00.867412,67
63rd Street Weather Station,2021-07-11 00:00:00.729329,89
Foster Weather Station,2021-10-29 16:59:59.896540,87
Foster Weather Station,2021-09-06 08:00:00.138078,66
Foster Weather Station,2021-07-27 20:59:59.270928,54
Oak Street Weather Station,2021-06-15 01:59:59.157522,50
Foster Weather Station,2021-09-15 06:59:59.694889,74
Oak Street Weather Station,2021-10-31 23:59:59.820873,54
Oak Street Weather Station,2021-10-19 02:59:59.918422,58
Foster Weather Station,2021-05-18 02:59:59.983516,83
63rd Street Weather Station,2021-09-08 05:00:00.819000,70
Foster Weather Station,2021-06-20 01:00:00.876926,79
63rd Street Weather Station,2021-12-05 08:59:59.673991,43
Foster Weather Station,2021-10-16 13:59:59.215432,38
Oak Street Weather Station,2021-06-14 22:59:59.758060,47
Foster Weather Station,2021-05-21 08:59:59.718849,47
Foster Weather Station,2021-06-23 15:59:59.608047,40
Foster Weather Station,2021-11-17 14:59:59.660180,78
Oak Street Weather Station,2021-08-11 19:00:00.028800,64
63rd Street Weather Station,2021-07-29 17:59:59.505909,91
Foster Weather Station,2021-08-16 21:59:59.472121,69
Foster Weather Station,2021-11-16 09:59:59.870552,72
Oak Street Weather Station,2021-11-22 13:00:00.011059,30
63rd Street Weather Station,2021-10-02 11:00:00.565353,75
Oak Street Weather Station,2021-09-15 22:00:00.603072,57
Foster Weather Station,2021-06-29 02:59:59.293761,85
Oak Street Weather Station,2021-09-12 20:00:00.465384,90
Foster Weather Station,2021-07-27 00:00:00.561347,50
Foster Weather Station,2021-09-15 19:59:59.284575,56
Foster Weather Station,2021-12-05 19:00:00.653945,86
Foster Weather Station,2021-09-14 13:59:59.517601,48
Foster Weather Station,2021-10-01 09:00:00.253389,66
63rd Street Weather Station,2021-06-01 06:00:00.570815,87
63rd Street Weather Station,2021-11-20 23:00:00.595411,70
Oak Street Weather Station,2021-07-18 21:00:00.075999,85
Oak Street Weather Station,2021-09-26 18:00:00.053871,32
63rd Street Weather Station,2021-11-07 08:00:00.697515,74
63rd Street Weather Station,2021-07-07 23:00:00.664052,96
Foster Weather Station,2021-11-19 19:00:00.262623,49
Foster Weather Station,2021-07-13 23:00:00.163267,70
Foster Weather Station,2021-08-02 09:00:00.564375,58
63rd Street Weather Station,2021-08-31 18:59:59.659406,68
Oak Street Weather Station,2021-05-28 23:00:00.872907,65
Oak Street Weather Station,2021-06-08 00:59:59.769125,90
Foster Weather Station,2021-05-29 17:00:00.509494,47
Foster Weather Station,2021-07-21 01:59:59.934070,80
Foster Weather Station,2021-09-09 11:00:00.230427,68
Foster Weather Station,2021-07-25 14:00:00.225364,52
Foster Weather Station,2021-07-06 12:59:59.844865,45
Foster Weather Station,2021-11-12 04:00:00.297062,62
Oak Street Weather Station,2021-08-22 18:59:59.864821,82
Oak Street Weather Station,2021-10-05 12:59:59.284877,88
63rd Street Weather Station,2021-10-27 01:59:59.904761,74
63rd Street Weather Station,2021-10-01 08:59:59.139914,67
Foster Weather Station,2021-06-14 23:59:59.927254,48
Foster Weather Station,2021-12-16 03:00:00.160914,58
63rd Street Weather Station,2021-11-24 10:59:59.249508,52
Oak Street Weather Station,2021-08-25 00:00:00.231085,79
63rd Street Weather Station,2021-06-05 03:59:59.165047,57
63rd Street Weather Station,2021-11-03 18:00:00.597907,48
63rd Street Weather Station,2021-08-10 17:00:00.520223,66
Foster Weather Station,2021-07-17 11:59:59.462456,78
63rd Street Weather Station,2021-08-10 07:00:00.424590,85
Foster Weather Station,2021-12-07 04:59:59.384898,48
63rd Street Weather Station,2021-09-01 17:00:00.768519,67
Foster Weather Station,2021-10-28 05:00:00.883011,77
Foster Weather Station,2021-07-28 17:00:00.742656,78
Oak Street Weather Station,2021-10-02 17:59:59.624622,79
Foster Weather Station,2021-05-27 07:59:59.966527,67
Foster Weather Station,2021-09-25 16:59:59.152841,26
63rd Street Weather Station,2021-11-01 08:59:59.496008,70
Oak Street Weather Station,2021-10-29 07:00:00.149506,92
Foster Weather Station,2021-05-22 02:00:00.269404,73
Oak Street Weather Station,2021-05-22 04:00:00.699994,81
Foster Weather Station,2021-07-17 09:59:59.190329,80
Oak Street Weather Station,2021-09-12 11:59:59.333727,55
Foster Weather Station,2021-08-25 00:59:59.311145,81
63rd Street Weather Station,2021-09-14 19:59:59.402664,62
Oak Street Weather Station,2021-12-15 00:59:59.498062,83
Foster Weather Station,2021-12-02 12:59:59.431201,32
Oak Street Weather Station,2021-07-05 07:00:00.043859,71
Oak Street Weather Station,2021-05-28 05:00:00.543770,85
Foster Weather Station,2021-06-23 03:59:59.564423,50
63rd Street Weather Station,2021-10-07 10:59:59.835650,100
Oak Street Weather Station,2021-07-13 01:00:00.282661,94
Foster Weather Station,2021-10-04 20:00:00.202394,82
63rd Street Weather Station,2021-08-26 06:00:00.326364,89
63rd Street Weather Station,2021-11-11 15:59:59.384713,67
Foster Weather Station,2021-05-18 09:59:59.467933,74
63rd Street Weather Station,2021-07-16 08:00:00.885742,97
63rd Street Weather Station,2021-11-04 02:00:00.311839,65
Oak Street Weather Station,2021-12-08 10:59:59.450615,62
Oak Street Weather Station,2021-06-26 07:00:00.197103,89
63rd Street Weather Station,2021-07-07 02:59:59.321065,78
63rd Street Weather Station,2021-09-28 02:59:59.530209,91
Foster Weather Station,2021-07-24 07:59:59.783843,74
Foster Weather Station,2021-05-29 18:59:59.395723,47
Foster Weather Station,2021-05-23 12:00:00.496132,61
63rd Street Weather Station,2021-09-15 20:59:59.618295,62
Foster Weather Station,2021-10-04 17:59:59.996428,81
Oak Street Weather Station,2021-08-22 02:59:59.215016,71
63rd Street Weather Station,2021-07-24 14:59:59.311978,58
63rd Street Weather Station,2021-11-14 17:59:59.468704,70
Foster Weather Station,2021-10-13 01:00:00.676538,80
Foster Weather Station,2021-08-29 01:00:00.420113,63
Oak Street Weather Station,2021-07-17 01:59:59.507459,89
Oak Street Weather Station,2021-08-21 09:59:59.683270,67
63rd Street Weather Station,2021-11-04 19:59:59.242197,60
Oak Street Weather Station,2021-07-20 19:00:00.860488,82
63rd Street Weather Station,2021-05-31 07:59:59.844270,61
63rd Street Weather Station,2021-07-31 09:59:59.761320,67
Foster Weather Station,2021-08-10 07:59:59.407805,70
Oak Street Weather Station,2021-11-12 10:00:00.405839,61
Foster Weather Station,2021-07-07 19:59:59.441304,86
Oak Street Weather Station,2021-06-15 07:59:59.365808,76
Foster Weather Station,2021-10-31 13:00:00.385304,63
Oak Street Weather Station,2021-07-30 06:59:59.718902,73
Oak Street Weather Station,2021-08-08 22:59:59.117415,77
63rd Street Weather Station,2021-11-02 15:59:59.413638,40
Oak Street Weather Station,2021-09-17 23:59:59.913967,82
Oak Street Weather Station,2021-08-29 17:59:59.151830,71
63rd Street Weather Station,2021-09-22 10:00:00.165366,71
63rd Street Weather Station,2021-09-29 05:59:59.199145,74
Oak Street Weather Station,2021-09-02 05:00:00.624133,65
Oak Street Weather Station,2021-10-03 18:00:00.264959,82
Foster Weather Station,2021-07-10 04:00:00.078751,77
63rd Street Weather Station,2021-07-25 07:00:00.024897,87
Oak Street Weather Station,2021-09-29 01:00:00.444878,84
Foster Weather Station,2021-07-24 18:00:00.568166,77
63rd Street Weather Station,2021-06-22 06:59:59.575976,79
63rd Street Weather Station,2021-06-18 20:59:59.816329,58
Foster Weather Station,2021-07-28 23:00:00.868355,74
Oak Street Weather Station,2021-10-23 04:59:59.370034,61
Foster Weather Station,2021-09-10 22:00:00.516634,44
63rd Street Weather Station,2021-08-31 19:59:59.985764,77
Oak Street Weather Station,2021-10-21 10:59:59.344717,74
Oak Street Weather Station,2021-11-16 16:00:00.857429,68
Oak Street Weather Station,2021-10-07 04:59:59.490260,93
Foster Weather Station,2021-06-08 23:00:00.291567,85
63rd Street Weather Station,2021-07-01 18:00:00.793954,77
Oak Street Weather Station,2021-07-17 23:59:59.473751,81
63rd Street Weather Station,2021-09-25 08:59:59.370125,70
Oak Street Weather Station,2021-06-01 12:59:59.457559,70
Foster Weather Station,2021-06-25 02:00:00.023991,80
63rd Street Weather Station,2021-10-13 22:59:59.503729,96
63rd Street Weather Station,2021-09-15 06:59:59.587765,78
Foster Weather Station,2021-08-13 18:59:59.511142,59
Foster Weather Station,2021-12-01 20:59:59.483193,77
Foster Weather Station,2021-07-18 23:59:59.681618,79
Oak Street Weather Station,2021-08-06 04:59:59.780839,59
63rd Street Weather Station,2021-06-30 19:59:59.711653,95
Oak Street Weather Station,2021-10-07 17:59:59.820080,80
Oak Street Weather Station,2021-08-19 08:00:00.034206,90
63rd Street Weather Station,2021-07-30 06:59:59.667692,76
Foster Weather Station,2021-06-19 04:00:00.056295,68
63rd Street Weather Station,2021-06-30 06:00:00.513807,96
Foster Weather Station,2021-08-01 01:59:59.206251,70
63rd Street Weather Station,2021-10-23 07:00:00.385039,68
Foster Weather Station,2021-10-22 05:59:59.961381,71
63rd Street Weather Station,2021-09-24 08:59:59.425773,56
63rd Street Weather Station,2021-06-23 14:00:00.464343,57
63rd Street Weather Station,2021-09-23 05:59:59.148785,70
Foster Weather Station,2021-07-14 23:59:59.225681,66
63rd Street Weather Station,2021-07-07 02:00:00.849085,75
Oak Street Weather Station,2021-10-10 15:00:00.091515,61
63rd Street Weather Station,2021-07-30 05:00:00.315375,70
Foster Weather Station,2021-07-03 13:59:59.110911,41
Foster Weather Station,2021-08-20 23:59:59.895267,62
63rd Street Weather Station,2021-10-07 08:00:00.548442,100
Foster Weather Station,2021-07-26 14:00:00.111602,58
Foster Weather Station,2021-08-27 20:00:00.678124,75
Oak Street Weather Station,2021-11-12 11:59:59.181179,81
Foster Weather Station,2021-09-03 23:00:00.895009,55
Foster Weather Station,2021-10-22 12:00:00.566012,46
Foster Weather Station,2021-08-21 06:00:00.582798,71
Oak Street Weather Station,2021-05-31 22:59:59.535829,55
