Station Name,Measurement Timestamp,Rain Intensity,Interval Rain,Total Rain
Oak Street Weather Station,2021-08-11 23:00:00.740074,0.0,0.0,164.0
Oak Street Weather Station,2021-09-26 19:00:00.117695,0.0,0.0,214.6
Foster Weather Station,2021-08-20 01:59:59.387469,,0.0,
Oak Street Weather Station,2021-07-05 14:00:00.014457,0.0,0.0,112.6
63rd Street Weather Station,2021-11-15 13:00:00.193442,0.0,0.1,100.0
Foster Weather Station,2021-08-10 03:59:59.363371,,0.0,
Foster Weather Station,2021-06-22 19:00:00.070744,,0.0,
Oak Street Weather Station,2021-10-21 17:59:59.548186,0.0,0.0,269.8
63rd Street Weather Station,2021-10-29 10:00:00.431683,0.6,0.4,43.8
Foster Weather Station,2021-10-01 14:59:59.945097,,0.0,
63rd Street Weather Station,2021-06-24 15:59:59.296446,0.0,3.1,40.9
Oak Street Weather Station,2021-10-22 18:00:00.709389,0.0,0.0,269.8
Oak Street Weather Station,2021-10-31 02:59:59.841635,0.0,0.0,23.8
63rd Street Weather Station,2021-10-14 13:00:00.246349,0.0,0.0,652.5
Foster Weather Station,2021-06-15 01:00:00.084916,,0.0,
63rd Street Weather Station,2021-10-15 17:59:59.188058,0.0,0.0,654.8
63rd Street Weather Station,2021-07-01 15:00:00.899180,0.0,0.0,235.7
Foster Weather Station,2021-07-07 15:00:00.699148,,0.0,
63rd Street Weather Station,2021-09-15 10:59:59.493499,0.0,0.0,498.4
Oak Street Weather Station,2021-06-17 09:00:00.125630,0.0,0.0,21.7
63rd Street Weather Station,2021-10-19 01:59:59.341967,0.0,0.0,654.8
Foster Weather Station,2021-08-08 12:59:59.681939,,0.0,
63rd Street Weather Station,2021-07-23 21:00:00.501462,0.0,0.0,282.9
63rd Street Weather Station,2021-12-05 13:59:59.272352,0.0,0.1,6.2
Oak Street Weather Station,2021-11-08 19:00:00.025354,0.0,0.0,23.8
63rd Street Weather Station,2021-08-30 00:00:00.415317,0.0,0.0,487.1
Foster Weather Station,2021-06-13 11:00:00.892629,,0.0,
Oak Street Weather Station,2021-09-04 20:00:00.318919,0.0,0.0,199.8
Foster Weather Station,2021-07-12 16:59:59.678688,,0.0,
63rd Street Weather Station,2021-07-25 01:59:59.758782,0.0,0.0,309.7
63rd Street Weather Station,2021-07-03 08:00:00.536183,0.0,0.0,235.7
Foster Weather Station,2021-08-11 06:00:00.554679,,0.0,
Foster Weather Station,2021-08-09 20:00:00.624224,,2.39,
Foster Weather Station,2021-11-07 06:00:00.602757,,0.0,
63rd Street Weather Station,2021-12-18 04:00:00.147391,0.0,0.2,35.9
63rd Street Weather Station,2021-05-28 05:59:59.145107,31.2,7.9,7.9
63rd Street Weather Station,2021-08-21 09:59:59.272682,0.0,0.0,395.3
63rd Street Weather Station,2021-10-03 18:59:59.878276,0.0,0.0,569.0
Foster Weather Station,2021-11-05 19:59:59.726540,,0.0,
63rd Street Weather Station,2021-09-07 17:59:59.373691,0.0,0.3,498.4
Foster Weather Station,2021-10-23 01:00:00.499139,,0.0,
Oak Street Weather Station,2021-09-24 18:00:00.368479,0.0,0.0,210.7
63rd Street Weather Station,2021-06-12 08:59:59.484622,0.0,0.0,4.1
Foster Weather Station,2021-11-09 23:00:00.299823,,0.0,
Foster Weather Station,2021-06-22 09:00:00.586111,,0.0,
63rd Street Weather Station,2021-06-19 06:59:59.787093,0.0,0.0,0.8
63rd Street Weather Station,2021-08-31 16:00:00.475309,0.0,0.0,487.2
63rd Street Weather Station,2021-09-30 12:00:00.681101,0.0,0.0,526.7
Foster Weather Station,2021-09-09 16:59:59.764049,,0.0,
63rd Street Weather Station,2021-09-27 02:59:59.465761,0.0,0.0,526.7
Foster Weather Station,2021-07-21 00:00:00.046328,,0.0,
Foster Weather Station,2021-09-22 00:59:59.494020,,0.51,
Oak Street Weather Station,2021-07-18 15:59:59.533792,0.0,0.0,132.3
Foster Weather Station,2021-09-08 17:00:00.763761,,0.0,
63rd Street Weather Station,2021-07-14 15:00:00.787779,0.0,0.0,278.4
Oak Street Weather Station,2021-08-27 22:59:59.310010,0.0,0.0,195.8
Foster Weather Station,2021-05-28 05:00:00.707766,,0.0,
63rd Street Weather Station,2021-06-27 10:59:59.594578,0.0,0.0,153.1
63rd Street Weather Station,2021-07-22 09:59:59.150727,0.0,0.0,282.9
63rd Street Weather Station,2021-08-17 14:59:59.482844,0.0,0.0,395.3
Oak Street Weather Station,2021-08-04 14:59:59.736504,0.0,0.0,146.2
Foster Weather Station,2021-10-17 03:59:59.151589,,0.0,
Foster Weather Station,2021-10-12 19:59:59.189134,,0.0,
Foster Weather Station,2021-11-05 05:00:00.189073,,0.0,
63rd Street Weather Station,2021-12-04 07:59:59.689474,0.0,0.0,107.4
63rd Street Weather Station,2021-07-04 19:00:00.690350,0.0,0.0,235.7
Oak Street Weather Station,2021-11-06 02:00:00.764699,0.0,0.0,23.8
Oak Street Weather Station,2021-10-06 03:00:00.660923,0.0,0.0,223.9
Oak Street Weather Station,2021-10-21 19:59:59.546019,0.0,0.0,269.8
63rd Street Weather Station,2021-06-18 19:59:59.977705,0.0,0.0,0.0
Foster Weather Station,2021-09-15 20:00:00.883202,,0.0,
Foster Weather Station,2021-07-05 14:00:00.319119,,0.0,
Foster Weather Station,2021-09-02 12:59:59.400070,,0.0,
Oak Street Weather Station,2021-07-22 16:00:00.485981,0.0,0.0,132.3
Foster Weather Station,2021-06-27 11:59:59.198023,,0.0,
Foster Weather Station,2021-08-11 20:59:59.654622,,0.0,
63rd Street Weather Station,2021-11-19 20:00:00.348141,0.0,0.0,103.0
Oak Street Weather Station,2021-08-17 19:00:00.403987,0.0,0.0,164.1
63rd Street Weather Station,2021-07-12 14:59:59.866896,0.0,0.0,264.4
63rd Street Weather Station,2021-08-18 13:59:59.883286,0.0,0.0,395.3
63rd Street Weather Station,2021-06-08 03:00:00.200723,0.0,0.0,4.1
Foster Weather Station,2021-10-27 18:59:59.984066,,0.0,
Foster Weather Station,2021-11-09 05:59:59.478397,,0.0,
Oak Street Weather Station,2021-11-27 04:59:59.109213,0.0,0.0,42.8
Foster Weather Station,2021-08-09 17:59:59.194607,,0.0,
63rd Street Weather Station,2021-08-16 23:59:59.975570,0.0,0.0,395.3
Foster Weather Station,2021-08-18 10:59:59.561427,,0.0,
Foster Weather Station,2021-11-18 13:00:00.412289,,0.0,
Foster Weather Station,2021-07-06 07:00:00.185657,,0.0,
Foster Weather Station,2021-09-23 23:59:59.654072,,0.0,
Foster Weather Station,2021-07-08 09:59:59.903231,,0.0,
Foster Weather Station,2021-09-06 09:59:59.319634,,0.0,
Oak Street Weather Station,2021-05-30 16:00:00.283999,0.0,0.0,15.9
63rd Street Weather Station,2021-05-18 04:59:59.289343,0.0,0.0,11.0
Foster Weather Station,2021-10-05 18:00:00.126878,,0.0,
Oak Street Weather Station,2021-10-26 07:59:59.480256,0.0,0.0,2.6
63rd Street Weather Station,2021-11-19 18:59:59.667185,0.0,0.0,103.0
Oak Street Weather Station,2021-09-20 07:00:00.776981,0.0,0.0,204.3
Foster Weather Station,2021-11-21 21:00:00.054459,,0.0,
Oak Street Weather Station,2021-06-11 20:00:00.132474,0.0,0.0,16.1
Foster Weather Station,2021-11-15 05:00:00.454008,,0.0,
Foster Weather Station,2021-08-18 08:59:59.830937,,0.0,
Foster Weather Station,2021-12-10 21:00:00.323867,,0.08,
Foster Weather Station,2021-08-30 18:59:59.870766,,0.0,
63rd Street Weather Station,2021-09-18 03:00:00.077100,0.0,0.0,499.6
63rd Street Weather Station,2021-07-18 03:59:59.453126,0.0,0.0,282.9
Foster Weather Station,2021-06-28 00:59:59.154281,,0.0,
63rd Street Weather Station,2021-12-09 10:00:00.736571,0.0,0.0,8.4
Oak Street Weather Station,2021-10-02 02:59:59.282118,0.0,0.0,214.6
Foster Weather Station,2021-05-26 00:00:00.889633,,0.0,
Oak Street Weather Station,2021-10-27 09:00:00.157474,0.0,0.0,2.6
63rd Street Weather Station,2021-05-24 16:00:00.794705,0.0,0.0,18.2
Foster Weather Station,2021-08-20 18:00:00.684930,,0.0,
Oak Street Weather Station,2021-08-31 01:00:00.869782,0.0,0.0,198.2
Oak Street Weather Station,2021-08-27 15:00:00.746740,0.0,0.0,195.8
Foster Weather Station,2021-10-03 21:59:59.323048,,0.0,
Oak Street Weather Station,2021-07-11 14:59:59.861518,0.0,0.9,128.6
63rd Street Weather Station,2021-06-24 21:59:59.648508,0.0,0.0,42.2
Oak Street Weather Station,2021-05-17 22:59:59.911929,0.0,0.0,18.6
63rd Street Weather Station,2021-10-07 19:00:00.643404,0.0,0.0,578.0
Foster Weather Station,2021-11-28 03:59:59.503615,,0.0,
Foster Weather Station,2021-10-12 09:00:00.531676,,0.0,
Oak Street Weather Station,2021-08-20 21:00:00.213178,0.0,0.0,164.1
63rd Street Weather Station,2021-06-01 08:00:00.827319,0.0,0.0,3.2
63rd Street Weather Station,2021-08-17 16:59:59.243083,0.0,0.0,395.3
Oak Street Weather Station,2021-10-07 03:59:59.265003,0.0,0.0,224.0
Foster Weather Station,2021-12-11 17:00:00.336257,,0.0,
Foster Weather Station,2021-10-31 01:00:00.763706,,0.0,
Foster Weather Station,2021-07-20 10:00:00.415956,,0.0,
Oak Street Weather Station,2021-11-21 11:59:59.994083,0.0,0.0,41.1
63rd Street Weather Station,2021-08-11 05:00:00.376015,0.0,2.1,382.7
Oak Street Weather Station,2021-11-04 10:00:00.492906,0.0,0.0,23.8
63rd Street Weather Station,2021-10-23 05:59:59.896153,0.0,0.0,655.4
Foster Weather Station,2021-10-03 00:00:00.443596,,0.0,
Oak Street Weather Station,2021-08-18 19:59:59.251280,0.0,0.0,164.1
Oak Street Weather Station,2021-06-24 06:59:59.409960,0.0,0.0,34.7
Oak Street Weather Station,2021-08-23 20:00:00.174780,0.0,0.0,168.4
Foster Weather Station,2021-11-10 15:59:59.648476,,0.0,
63rd Street Weather Station,2021-10-29 06:59:59.718043,4.2,7.4,32.8
Foster Weather Station,2021-09-03 12:00:00.657765,,0.0,
Oak Street Weather Station,2021-10-04 12:00:00.408433,0.0,0.0,223.9
63rd Street Weather Station,2021-06-27 00:59:59.157592,0.0,0.0,153.1
Foster Weather Station,2021-08-17 02:59:59.640649,,0.0,
Oak Street Weather Station,2021-08-06 05:00:00.307329,0.0,0.0,146.2
Foster Weather Station,2021-05-22 06:59:59.211967,,0.0,
Oak Street Weather Station,2021-11-14 13:59:59.306008,0.0,0.0,36.8
Foster Weather Station,2021-11-13 03:00:00.154146,,0.0,
Oak Street Weather Station,2021-05-21 07:00:00.704864,0.0,0.0,22.8
Oak Street Weather Station,2021-07-16 16:59:59.947169,0.0,0.0,132.2
Oak Street Weather Station,2021-07-10 18:59:59.285296,0.6,0.3,115.5
63rd Street Weather Station,2021-07-17 12:00:00.437648,0.0,0.0,282.9
63rd Street Weather Station,2021-12-10 15:00:00.144065,0.0,0.0,8.4
Foster Weather Station,2021-05-25 11:00:00.447921,,0.0,
Foster Weather Station,2021-07-14 07:00:00.632984,,0.0,
63rd Street Weather Station,2021-07-29 04:00:00.190479,14.4,7.6,318.7
Oak Street Weather Station,2021-11-09 01:00:00.206223,0.0,0.0,23.8
Foster Weather Station,2021-11-28 05:59:59.250106,,0.0,
63rd Street Weather Station,2021-07-11 08:00:00.080685,1.8,4.8,243.6
63rd Street Weather Station,2021-09-22 06:59:59.949681,0.0,0.0,518.3
63rd Street Weather Station,2021-05-20 06:59:59.864477,0.0,0.0,18.2
Oak Street Weather Station,2021-10-01 16:59:59.956515,0.0,0.0,214.6
63rd Street Weather Station,2021-05-19 10:59:59.635755,0.0,1.1,17.5
Foster Weather Station,2021-07-22 05:59:59.599736,,0.0,
63rd Street Weather Station,2021-11-19 23:00:00.061332,0.0,0.0,103.0
Foster Weather Station,2021-10-04 11:59:59.705234,,0.0,
63rd Street Weather Station,2021-10-09 16:59:59.482665,0.0,0.0,591.6
63rd Street Weather Station,2021-11-26 09:00:00.622981,0.0,0.0,107.2
63rd Street Weather Station,2021-12-16 16:59:59.634528,0.0,0.0,33.7
Foster Weather Station,2021-05-23 03:59:59.561494,,0.0,
63rd Street Weather Station,2021-07-04 07:00:00.561126,0.0,0.0,235.7
63rd Street Weather Station,2021-07-18 11:59:59.125154,0.0,0.0,282.9
63rd Street Weather Station,2021-08-29 17:59:59.347786,0.0,0.0,487.1
Oak Street Weather Station,2021-10-09 23:59:59.219812,0.0,0.0,238.7
Foster Weather Station,2021-05-18 18:59:59.443103,,0.0,
63rd Street Weather Station,2021-06-07 09:00:00.495212,0.0,0.1,3.7
Oak Street Weather Station,2021-06-28 09:00:00.225277,0.0,0.0,94.1
63rd Street Weather Station,2021-06-01 00:59:59.402179,0.0,0.0,3.2
63rd Street Weather Station,2021-05-29 19:59:59.505440,0.0,0.0,3.1
63rd Street Weather Station,2021-10-31 06:59:59.668120,0.0,0.0,60.2
Oak Street Weather Station,2021-06-08 19:59:59.563273,0.0,0.0,16.0
63rd Street Weather Station,2021-06-27 07:00:00.718317,0.0,0.0,153.1
63rd Street Weather Station,2021-08-02 07:59:59.572001,0.0,0.0,324.2
Oak Street Weather Station,2021-11-24 09:59:59.339552,0.0,0.0,41.1
Foster Weather Station,2021-10-23 17:00:00.342434,,0.0,
63rd Street Weather Station,2021-07-21 15:59:59.405769,0.0,0.0,282.9
Foster Weather Station,2021-11-05 03:59:59.359916,,0.0,
63rd Street Weather Station,2021-05-25 19:00:00.448261,0.0,0.0,18.9
63rd Street Weather Station,2021-11-04 09:59:59.201077,0.0,0.0,60.2
63rd Street Weather Station,2021-06-20 12:59:59.177160,0.0,0.0,1.0
63rd Street Weather Station,2021-12-03 19:59:59.918974,0.0,0.0,107.4
Foster Weather Station,2021-09-14 10:59:59.594865,,0.0,
Oak Street Weather Station,2021-09-20 21:00:00.126677,0.0,0.0,204.5
63rd Street Weather Station,2021-06-13 05:00:00.515147,0.0,0.0,15.3
63rd Street Weather Station,2021-07-09 19:00:00.091683,0.0,0.0,235.8
Foster Weather Station,2021-06-04 05:00:00.424276,,0.0,
63rd Street Weather Station,2021-06-10 06:00:00.220475,0.0,0.0,4.1
63rd Street Weather Station,2021-06-22 11:00:00.351675,0.0,0.0,19.6
Oak Street Weather Station,2021-05-29 08:00:00.538765,0.0,0.0,15.9
Foster Weather Station,2021-09-19 00:59:59.493503,,0.0,
63rd Street Weather Station,2021-07-23 14:59:59.193184,0.0,0.0,282.9
Foster Weather Station,2021-10-31 11:59:59.983497,,0.0,
63rd Street Weather Station,2021-05-19 12:59:59.825308,0.0,0.0,17.5
Foster Weather Station,2021-07-30 13:59:59.686820,,0.0,
Foster Weather Station,2021-06-20 01:00:00.621293,,0.0,
63rd Street Weather Station,2021-12-14 12:00:00.856096,0.0,0.0,30.0
Foster Weather Station,2021-10-30 14:00:00.696275,,0.0,
63rd Street Weather Station,2021-09-11 20:00:00.661050,0.0,0.0,498.4
Oak Street Weather Station,2021-12-14 23:00:00.042853,0.0,0.0,25.1
63rd Street Weather Station,2021-10-18 16:00:00.374515,0.0,0.0,654.8
Foster Weather Station,2021-06-18 07:00:00.796980,,0.0,
Foster Weather Station,2021-09-26 14:59:59.351528,,0.0,
Foster Weather Station,2021-11-22 06:59:59.667118,,0.0,
Oak Street Weather Station,2021-09-07 16:59:59.541655,0.0,0.6,202.1
Foster Weather Station,2021-07-11 03:00:00.642278,,0.0,
Oak Street Weather Station,2021-05-23 18:00:00.271252,0.0,0.0,22.9
Oak Street Weather Station,2021-08-28 03:59:59.178942,0.0,0.0,195.8
Foster Weather Station,2021-06-30 03:59:59.472959,,0.0,
Foster Weather Station,2021-10-25 19:59:59.110852,,0.0,
63rd Street Weather Station,2021-09-05 09:00:00.036596,0.0,0.0,489.5
Foster Weather Station,2021-09-08 01:59:59.593469,,0.0,
Oak Street Weather Station,2021-08-24 10:59:59.228281,0.0,0.0,168.4
63rd Street Weather Station,2021-09-15 23:00:00.433855,0.0,0.0,498.4
63rd Street Weather Station,2021-07-10 22:59:59.659107,0.0,0.0,238.7
Foster Weather Station,2021-09-08 00:00:00.717425,,0.0,
Oak Street Weather Station,2021-07-14 01:59:59.626205,0.0,0.0,129.4
Foster Weather Station,2021-07-25 22:59:59.250611,,0.0,
Oak Street Weather Station,2021-10-02 19:59:59.469951,0.0,0.0,221.0
63rd Street Weather Station,2021-08-25 16:59:59.632668,0.0,0.0,441.1
Foster Weather Station,2021-11-09 08:59:59.313606,,0.0,
Foster Weather Station,2021-12-10 14:00:00.370184,,0.0,
Foster Weather Station,2021-10-16 17:00:00.642199,,0.0,
Oak Street Weather Station,2021-09-01 08:59:59.415225,0.0,0.0,198.3
Oak Street Weather Station,2021-05-20 00:59:59.715207,0.0,0.3,22.7
Oak Street Weather Station,2021-11-25 02:00:00.688086,0.0,0.0,42.8
Oak Street Weather Station,2021-12-02 05:00:00.610481,0.0,0.0,42.9
Oak Street Weather Station,2021-09-26 06:00:00.838345,0.0,0.0,214.6
63rd Street Weather Station,2021-08-16 19:00:00.793733,0.0,0.0,395.3
Foster Weather Station,2021-07-24 03:00:00.548796,,0.0,
Foster Weather Station,2021-11-08 07:00:00.742959,,0.0,
Oak Street Weather Station,2021-10-01 20:00:00.373255,0.0,0.0,214.6
63rd Street Weather Station,2021-12-08 18:00:00.425958,0.0,0.0,8.4
Oak Street Weather Station,2021-08-27 12:59:59.605024,0.0,0.0,195.8
63rd Street Weather Station,2021-07-29 15:59:59.439924,0.0,0.0,324.2
Foster Weather Station,2021-06-17 16:00:00.055504,,0.0,
63rd Street Weather Station,2021-06-29 22:00:00.684062,0.0,0.0,217.4
Foster Weather Station,2021-11-05 09:00:00.105697,,0.0,
Oak Street Weather Station,2021-10-18 16:00:00.712440,0.0,0.0,269.7
63rd Street Weather Station,2021-06-16 14:00:00.357785,0.0,0.0,15.3
Oak Street Weather Station,2021-10-26 20:59:59.898669,0.0,0.0,2.6
Foster Weather Station,2021-07-26 17:59:59.144096,,0.0,
Foster Weather Station,2021-10-19 11:00:00.333630,,0.0,
Oak Street Weather Station,2021-10-26 00:00:00.683463,0.0,0.0,2.6
Oak Street Weather Station,2021-07-24 03:59:59.279967,0.0,0.0,134.0
Oak Street Weather Station,2021-06-04 05:59:59.387385,0.0,0.0,15.9
Foster Weather Station,2021-07-02 10:59:59.909089,,0.0,
63rd Street Weather Station,2021-11-26 19:59:59.430148,0.0,0.0,107.2
Foster Weather Station,2021-10-07 03:00:00.844264,,0.03,
Foster Weather Station,2021-06-13 16:59:59.155534,,0.0,
Oak Street Weather Station,2021-08-24 20:00:00.559536,0.0,7.0,180.2
Oak Street Weather Station,2021-11-02 02:00:00.673714,0.0,0.0,23.8
Oak Street Weather Station,2021-06-08 17:00:00.757075,0.0,0.0,16.0
63rd Street Weather Station,2021-11-26 09:59:59.536553,0.0,0.0,107.2
Foster Weather Station,2021-10-25 13:59:59.384245,,0.03,
63rd Street Weather Station,2021-11-06 13:59:59.395274,0.0,0.0,60.2
Oak Street Weather Station,2021-07-03 22:00:00.082431,0.0,0.0,112.6
Oak Street Weather Station,2021-09-28 04:00:00.049555,0.0,0.0,214.6
63rd Street Weather Station,2021-10-06 14:59:59.276547,0.0,0.0,570.0
Foster Weather Station,2021-08-23 07:59:59.191115,,0.0,
Foster Weather Station,2021-10-09 21:59:59.410755,,0.0,
Foster Weather Station,2021-09-15 00:00:00.047279,,0.0,
Oak Street Weather Station,2021-09-22 00:00:00.486604,0.0,0.0,209.6
Oak Street Weather Station,2021-08-09 14:00:00.602297,0.0,0.0,153.9
Foster Weather Station,2021-09-03 13:00:00.695164,,0.0,
63rd Street Weather Station,2021-09-28 17:59:59.544287,0.0,0.0,526.7
Oak Street Weather Station,2021-06-11 06:00:00.547076,0.0,0.0,16.1
Oak Street Weather Station,2021-10-27 03:59:59.789763,0.0,0.0,2.6
63rd Street Weather Station,2021-07-30 13:00:00.295121,0.0,0.0,324.2
Oak Street Weather Station,2021-07-22 13:00:00.667840,0.0,0.0,132.3
Foster Weather Station,2021-11-08 08:59:59.744524,,0.0,
63rd Street Weather Station,2021-12-10 09:59:59.405540,0.0,0.0,8.4
Foster Weather Station,2021-06-27 19:59:59.670900,,0.0,
Foster Weather Station,2021-07-24 01:00:00.469337,,0.0,
Foster Weather Station,2021-11-29 13:59:59.915361,,0.0,
Oak Street Weather Station,2021-12-16 01:00:00.263296,0.0,0.2,25.6
63rd Street Weather Station,2021-09-10 18:00:00.655154,0.0,0.0,498.4
63rd Street Weather Station,2021-07-03 23:00:00.348352,0.0,0.0,235.7
Oak Street Weather Station,2021-06-29 12:00:00.712077,0.0,0.0,108.2
Foster Weather Station,2021-11-11 11:59:59.962406,,0.0,
Oak Street Weather Station,2021-10-10 20:00:00.806735,0.0,0.0,238.8
Foster Weather Station,2021-06-19 01:59:59.678395,,0.0,
63rd Street Weather Station,2021-10-30 14:00:00.394143,0.0,0.0,60.2
Foster Weather Station,2021-09-10 01:00:00.757990,,0.0,
63rd Street Weather Station,2021-09-30 22:59:59.170567,0.0,0.0,526.7
63rd Street Weather Station,2021-10-26 11:00:00.112704,0.0,0.0,1.2
Oak Street Weather Station,2021-12-07 14:59:59.733477,0.0,0.0,4.2
63rd Street Weather Station,2021-10-21 09:00:00.266722,0.0,0.0,655.4
Foster Weather Station,2021-11-08 10:00:00.878702,,0.0,
63rd Street Weather Station,2021-11-24 16:00:00.446218,0.0,0.0,103.9
Foster Weather Station,2021-10-15 07:59:59.883341,,0.0,
Oak Street Weather Station,2021-06-05 22:59:59.325680,0.0,0.0,15.9
Foster Weather Station,2021-07-12 13:00:00.482959,,0.0,
63rd Street Weather Station,2021-07-30 16:00:00.408446,0.0,0.0,324.2
63rd Street Weather Station,2021-09-09 16:59:59.613075,0.0,0.0,498.4
63rd Street Weather Station,2021-07-25 15:00:00.275212,0.0,0.0,309.7
Oak Street Weather Station,2021-07-14 17:00:00.783865,0.0,0.0,129.4
Oak Street Weather Station,2021-07-17 10:59:59.426882,0.0,0.0,132.3
Foster Weather Station,2021-11-03 11:00:00.608359,,0.0,
Foster Weather Station,2021-09-28 07:59:59.998730,,0.0,
63rd Street Weather Station,2021-08-11 13:59:59.284269,0.0,0.0,395.3
Foster Weather Station,2021-10-11 17:59:59.732062,,1.55,
Oak Street Weather Station,2021-12-11 15:59:59.404651,0.0,0.0,24.2
Oak Street Weather Station,2021-10-28 12:59:59.477456,0.0,0.0,2.7
Foster Weather Station,2021-09-29 23:59:59.675469,,0.0,
63rd Street Weather Station,2021-06-29 08:00:00.825311,0.0,11.7,188.0
63rd Street Weather Station,2021-07-05 03:00:00.855757,0.0,0.0,235.7
63rd Street Weather Station,2021-09-05 15:59:59.660006,0.0,0.0,489.5
Oak Street Weather Station,2021-05-17 20:00:00.240494,0.0,0.0,18.6
Oak Street Weather Station,2021-08-20 05:59:59.967273,0.0,0.0,164.1
63rd Street Weather Station,2021-12-09 04:59:59.309049,0.0,0.0,8.4
Foster Weather Station,2021-10-10 05:00:00.148841,,0.0,
63rd Street Weather Station,2021-06-18 06:00:00.629525,33.0,22.3,37.9
